eq,N_train,noise_ratio,resample,repeat,train_wall_time,pred_wall_time,rel_L2_error
biharmonic,30,0.01,1,0,45.844658613204956,0.01763772964477539,142.51748417226963
biharmonic,14,0.01,1,0,59.25983548164368,0.031653642654418945,142.75920915354564
biharmonic,18,0.01,1,0,62.84039831161499,0.0043315887451171875,142.8071469064222
biharmonic,19,0.01,1,0,67.51731634140015,0.011627674102783203,142.52746804104243
biharmonic,17,0.01,1,0,71.56571769714355,0.021320581436157227,142.64446947319925
biharmonic,35,0.01,1,0,70.43998956680298,0.00825357437133789,142.93012972808455
biharmonic,16,0.01,1,0,84.07310557365417,0.0036520957946777344,142.5588993055357
biharmonic,13,0.01,1,0,86.06381750106812,0.003423929214477539,142.2461907322676
biharmonic,8,0.01,1,0,54.659313917160034,0.03410482406616211,143.08031126235187
biharmonic,45,0.01,1,0,88.15835618972778,0.03484320640563965,142.55219596061877
biharmonic,25,0.01,1,0,92.07515478134155,0.007071256637573242,142.83797250221716
biharmonic,15,0.01,1,0,93.95080327987671,0.02213764190673828,142.4533667411029
biharmonic,20,0.01,1,0,101.48800349235535,0.007707834243774414,142.65200919961168
biharmonic,40,0.01,1,0,103.96293544769287,0.004273414611816406,143.0397109097658
biharmonic,2,0.01,1,0,73.03209137916565,0.022032737731933594,192.4953995647233
biharmonic,10,0.01,1,0,113.02392148971558,0.007751941680908203,142.75234715660582
biharmonic,55,0.01,1,0,74.85587406158447,0.027702808380126953,142.99813544048706
biharmonic,65,0.01,1,0,75.83382534980774,0.003696918487548828,142.6269447874913
biharmonic,7,0.01,1,0,81.80724906921387,0.02430129051208496,143.13677124744706
biharmonic,14,0.01,1,1,60.847511291503906,0.0010445117950439453,142.47195588500125
biharmonic,6,0.01,1,0,84.127614736557,0.0065648555755615234,141.48029460397183
biharmonic,60,0.01,1,0,79.88626790046692,0.004236698150634766,143.20457048742128
biharmonic,30,0.01,1,1,77.69742393493652,0.0008916854858398438,142.14997418891528
biharmonic,11,0.01,1,0,126.27707028388977,0.010233163833618164,142.734507383795
biharmonic,9,0.01,1,0,127.35121774673462,0.005617380142211914,142.84565348466774
biharmonic,8,0.01,1,1,47.59166646003723,0.0008957386016845703,143.85293117734133
biharmonic,70,0.01,1,0,100.55880570411682,0.01698470115661621,142.76461063760837
biharmonic,12,0.01,1,0,147.9662139415741,0.004723310470581055,142.55382290717534
biharmonic,16,0.01,1,1,73.90476179122925,0.0010685920715332031,142.88757328743966
biharmonic,75,0.01,1,0,119.69518399238586,0.020912885665893555,143.30505407262464
biharmonic,25,0.01,1,1,74.61916279792786,0.0011157989501953125,142.9618039191577
biharmonic,3,0.01,1,0,131.4979054927826,0.04223823547363281,353.51486773506315
biharmonic,19,0.01,1,1,113.54162764549255,0.0011065006256103516,142.72154054015073
biharmonic,15,0.01,1,1,95.83217716217041,0.0010039806365966797,142.5531988132283
biharmonic,6,0.01,1,1,70.54737305641174,0.0010449886322021484,139.512125387344
biharmonic,18,0.01,1,1,128.8410930633545,0.0011742115020751953,142.7160464329816
biharmonic,7,0.01,1,1,76.04291868209839,0.001142263412475586,141.5875289251409
biharmonic,35,0.01,1,1,122.94945764541626,0.0011391639709472656,142.43435072700743
biharmonic,30,0.01,1,2,71.82441735267639,0.0008587837219238281,142.89986617161082
biharmonic,13,0.01,1,1,111.83406066894531,0.000993490219116211,143.17456184195836
biharmonic,17,0.01,1,1,127.68926286697388,0.0011630058288574219,142.92737619239358
biharmonic,50,0.01,1,0,158.87487196922302,0.005365610122680664,143.12281650570512
biharmonic,60,0.01,1,1,79.72702240943909,0.0010304450988769531,142.8328210024158
biharmonic,20,0.01,1,1,105.78154420852661,0.0010688304901123047,142.16292297311293
biharmonic,40,0.01,1,1,106.96553039550781,0.001125335693359375,142.56766119640642
biharmonic,45,0.01,1,1,126.33276963233948,0.0012056827545166016,142.76806109151337
biharmonic,65,0.01,1,1,101.11387395858765,0.0009691715240478516,142.96372041640768
biharmonic,5,0.01,1,0,190.43055629730225,0.00823211669921875,142.08868146350406
biharmonic,2,0.01,1,1,121.40264964103699,0.0024695396423339844,213.4534501976752
biharmonic,8,0.01,1,2,103.1029953956604,0.0009160041809082031,142.94566890801002
biharmonic,4,0.01,1,0,207.45634174346924,0.007872343063354492,130.89387118994634
biharmonic,25,0.01,1,2,85.82485580444336,0.001135110855102539,142.69215255944846
biharmonic,19,0.01,1,2,71.38554072380066,0.0010864734649658203,142.6908525893485
biharmonic,7,0.01,1,2,59.93761658668518,0.0011112689971923828,142.42906307205132
biharmonic,14,0.01,1,2,138.10305213928223,0.0010230541229248047,143.36076292726517
biharmonic,70,0.01,1,1,120.79575109481812,0.0014102458953857422,142.50322798999147
biharmonic,6,0.01,1,2,86.71541237831116,0.0011959075927734375,141.98094658016507
biharmonic,11,0.01,1,1,154.27724528312683,0.001573324203491211,142.85166660517774
biharmonic,3,0.01,1,1,113.92155981063843,0.0021991729736328125,156.61175647127905
biharmonic,30,0.01,1,3,88.39386677742004,0.0009031295776367188,142.79335442339405
biharmonic,60,0.01,1,2,87.71655678749084,0.0009586811065673828,142.62896145010103
biharmonic,55,0.01,1,1,174.2668399810791,0.001798391342163086,143.00140306567383
biharmonic,16,0.01,1,2,133.32676100730896,0.0010066032409667969,143.22827937172832
biharmonic,15,0.01,1,2,108.77959156036377,0.0010144710540771484,142.63533338684977
biharmonic,2,0.01,1,2,69.94419813156128,0.0021729469299316406,137.20376233457188
biharmonic,13,0.01,1,2,107.53522062301636,0.001201629638671875,142.8583411929004
biharmonic,35,0.01,1,2,116.21729159355164,0.0011363029479980469,143.15126549293535
biharmonic,12,0.01,1,1,164.30002641677856,0.0013554096221923828,142.74446841783697
biharmonic,40,0.01,1,2,114.94223022460938,0.0011799335479736328,142.83938084439956
biharmonic,9,0.01,1,1,200.81635403633118,0.001369476318359375,142.4139464938823
biharmonic,17,0.01,1,2,132.62920355796814,0.001407623291015625,142.86030549001615
biharmonic,8,0.01,1,3,96.34438467025757,0.0009205341339111328,145.0718364857595
biharmonic,65,0.01,1,2,116.37868213653564,0.0009405612945556641,143.1087868610484
biharmonic,50,0.01,1,1,135.6416449546814,0.0011336803436279297,143.1455221696267
biharmonic,75,0.01,1,1,176.43996000289917,0.0013813972473144531,143.06505386584908
biharmonic,6,0.01,1,3,63.36718130111694,0.0011584758758544922,142.66758891375648
biharmonic,18,0.01,1,2,155.2041733264923,0.0012552738189697266,142.90331196572404
biharmonic,20,0.01,1,2,141.48044085502625,0.0010771751403808594,142.6066232992767
biharmonic,4,0.01,1,1,106.17300868034363,0.0025374889373779297,171.62780901957854
biharmonic,45,0.01,1,2,138.49584770202637,0.0013132095336914062,143.3007674937586
biharmonic,5,0.01,1,1,138.1475236415863,0.0017092227935791016,147.4095846572814
biharmonic,25,0.01,1,3,113.9861228466034,0.0011539459228515625,142.49967454487214
biharmonic,10,0.01,1,1,259.5060374736786,0.0032415390014648438,142.42150535407208
biharmonic,2,0.01,1,3,72.80318260192871,0.0025053024291992188,281.0357365994318
biharmonic,19,0.01,1,3,124.72689652442932,0.0010833740234375,142.91279201934535
biharmonic,16,0.01,1,3,109.22227168083191,0.0010437965393066406,142.5689588846687
biharmonic,13,0.01,1,3,94.94723773002625,0.0010485649108886719,142.6765350925097
biharmonic,7,0.01,1,3,148.45383310317993,0.0010111331939697266,142.12900849585154
biharmonic,8,0.01,1,4,71.6469292640686,0.0009112358093261719,141.88403273075843
biharmonic,70,0.01,1,2,145.70996236801147,0.0011911392211914062,143.48435582239995
biharmonic,30,0.01,1,4,123.42060971260071,0.0009028911590576172,142.93101172956128
biharmonic,14,0.01,1,3,162.66611647605896,0.001008749008178711,143.50173427378238
biharmonic,35,0.01,1,3,124.51932191848755,0.0014111995697021484,142.67965189377932
biharmonic,3,0.01,1,2,155.55421662330627,0.0023887157440185547,142.8661263542824
biharmonic,60,0.01,1,3,152.88954520225525,0.0010237693786621094,142.92353773727456
biharmonic,15,0.01,1,3,145.44970750808716,0.0010685920715332031,142.80151061355343
