eq,N_train,noise_ratio,resample,repeat,train_wall_time,pred_wall_time,rel_L2_error
mean_condition,75,0.12244898,1,0,29.36449432373047,0.002127408981323242,3.6378564617992493
mean_condition,75,0.42857143,1,0,37.567182540893555,0.0023589134216308594,8.532050505155675
mean_condition,75,0.15306122,1,0,38.64847421646118,0.002996206283569336,3.5706884265190544
mean_condition,75,0.13265306,1,0,38.85952854156494,0.005445957183837891,3.6474260287037112
mean_condition,75,0.28571429,1,0,40.0301353931427,0.003220081329345703,5.9065681713423634
mean_condition,75,0.31632653,1,0,43.47047019004822,0.0037622451782226562,6.642667243042806
mean_condition,75,0.16326531,1,0,61.15663528442383,0.0049974918365478516,4.371214855743339
mean_condition,75,0.19387755,1,0,61.327716588974,0.0042057037353515625,4.192605042607549
mean_condition,75,0.35714286,1,0,62.34647059440613,0.012836456298828125,6.977937387391789
mean_condition,75,0.34693878,1,0,62.603670835494995,0.004086494445800781,7.13386044929873
mean_condition,75,0.5,1,0,65.34830856323242,0.005658626556396484,9.812134371914196
mean_condition,75,0.03061224,1,0,110.01701593399048,0.0029823780059814453,1.3293806641948176
mean_condition,75,0.35714286,1,1,68.05794167518616,0.0018575191497802734,6.420354163813744
mean_condition,75,0.5,1,1,71.28499746322632,0.0019326210021972656,8.919159234367887
mean_condition,75,0.03061224,1,1,76.29584431648254,0.0008792877197265625,1.2186731564578646
mean_condition,75,0.02040816,1,0,175.9983775615692,0.00450587272644043,0.8412709129903339
mean_condition,75,0.03061224,1,2,70.8108971118927,0.0008590221405029297,1.1736720241570167
mean_condition,75,0.01020408,1,0,314.9548029899597,0.01792621612548828,0.6084226425021759
mean_condition,75,0.02040816,1,1,176.07209134101868,0.0018961429595947266,0.9670310285575866
mean_condition,75,0.05102041,1,0,470.78513979911804,0.004680156707763672,3.182377456351927
mean_condition,75,0.03061224,1,3,228.68385791778564,0.0008697509765625,1.403463313465745
mean_condition,75,0.43877551,1,0,548.5844235420227,0.020913124084472656,72.62092777418981
mean_condition,75,0.02040816,1,2,194.00515222549438,0.00150299072265625,0.86514854254266
mean_condition,75,0.01020408,1,1,271.488422870636,0.0023436546325683594,0.7029902642611355
mean_condition,75,0.46938776,1,0,639.4162721633911,0.009990215301513672,70.29197180772866
mean_condition,75,0.03061224,1,4,160.8845193386078,0.0008718967437744141,1.1972397706842561
mean_condition,75,0.44897959,1,0,676.1685101985931,0.017170429229736328,66.20656804290154
mean_condition,75,0.10204082,1,0,723.7972636222839,0.012479066848754883,19.34244666270027
mean_condition,75,0.45918367,1,0,766.396320104599,0.005923748016357422,80.53027333872058
mean_condition,75,0.02040816,1,3,199.08973670005798,0.0016455650329589844,0.87081819211065
mean_condition,75,0.06122449,1,0,762.438042640686,0.0045108795166015625,10.826797773079873
mean_condition,75,0.29591837,1,0,814.5043921470642,0.0040435791015625,55.46963710349976
mean_condition,75,0.47959184,1,0,843.0075588226318,0.0037987232208251953,81.9085616377138
mean_condition,75,0.30612245,1,0,860.7426915168762,0.0036535263061523438,53.070221540406706
mean_condition,75,0.1122449,1,0,900.2079586982727,0.5634555816650391,23.45068744226372
mean_condition,75,0.30612245,1,1,38.9702832698822,0.0011653900146484375,5.771179536956335
mean_condition,75,0.01020408,1,2,310.86805725097656,0.00243377685546875,0.6347914015827277
mean_condition,75,0.07142857,1,0,918.4134967327118,0.04892396926879883,12.67557600220249
mean_condition,75,0.14285714,1,0,944.9334223270416,0.022368907928466797,21.424561432119233
mean_condition,75,0.09183673,1,0,1027.6047115325928,0.298356294631958,14.289685188928491
mean_condition,75,0.40816327,1,0,1032.586485862732,0.015145301818847656,64.1031154245164
mean_condition,75,0.26530612,1,0,1037.4616289138794,0.005154132843017578,49.505750031682325
mean_condition,75,0.23469388,1,0,1055.02414727211,0.0048258304595947266,42.47144760013567
mean_condition,75,0.2244898,1,0,1072.1865556240082,0.005623340606689453,45.3840676420805
mean_condition,75,0.12244898,1,1,1045.6768431663513,0.0008728504180908203,25.89363282928172
mean_condition,75,0.08163265,1,0,1094.2533819675446,0.003907918930053711,15.42396260323613
mean_condition,75,0.42857143,1,1,1056.6684670448303,0.0011632442474365234,79.29372191264376
mean_condition,75,0.42857143,1,2,37.29533505439758,0.0011239051818847656,5.541867207373316
mean_condition,75,0.2755102,1,0,1138.525797843933,0.0077800750732421875,56.816494006949526
mean_condition,75,0.37755102,1,0,1181.7277858257294,0.048229217529296875,56.28141562547353
mean_condition,75,0.02040816,1,4,430.95304346084595,0.0012054443359375,0.9656169772769921
mean_condition,75,0.21428571,1,0,1222.922958612442,0.03056168556213379,42.544425687231026
mean_condition,75,0.25510204,1,0,1225.0278091430664,0.012594223022460938,49.39673283181022
mean_condition,75,0.25510204,1,1,38.908101081848145,0.0011115074157714844,4.934075452968552
mean_condition,75,0.01020408,1,3,350.816814661026,0.002133607864379883,0.6845561390850766
mean_condition,75,0.04081633,1,0,1287.2633740901947,0.0032122135162353516,7.163644377591622
mean_condition,75,0.33673469,1,0,1340.464735031128,0.0049686431884765625,71.65184336934847
mean_condition,75,0.15306122,1,1,1341.9231061935425,0.0012314319610595703,31.194386580712045
mean_condition,75,0.13265306,1,1,1343.0342063903809,0.0010404586791992188,26.59853358106164
mean_condition,75,0.32653061,1,0,1386.8862929344177,0.005379676818847656,67.19273830424527
mean_condition,75,0.33673469,1,1,46.903385639190674,0.0011138916015625,6.022867377200782
mean_condition,75,0.24489796,1,0,1404.5190131664276,0.003942012786865234,46.10105188238505
mean_condition,75,0.39795918,1,0,1413.2756776809692,0.01011514663696289,74.13522775048654
mean_condition,75,0.41836735,1,0,1425.7692172527313,0.004424095153808594,76.86766390805697
mean_condition,75,0.04081633,1,1,195.5501844882965,0.0007998943328857422,2.1306807646168306
mean_condition,75,0.46938776,1,1,874.3298370838165,0.001241445541381836,77.50599685311282
mean_condition,75,0.48979592,1,0,1564.9569749832153,0.010219812393188477,89.29924123843126
mean_condition,75,0.01020408,1,4,319.7463490962982,0.0025861263275146484,0.6780465202755843
mean_condition,75,0.04081633,1,2,125.78554391860962,0.0007951259613037109,1.577347607045639
mean_condition,75,0.3877551,1,0,1623.2920415401459,0.004087924957275391,77.47580484303778
mean_condition,75,0.28571429,1,1,1583.807369709015,0.0010929107666015625,63.110393529917154
mean_condition,75,0.47959184,1,1,806.0099115371704,0.0009658336639404297,82.73114249927589
mean_condition,75,0.31632653,1,1,1831.9351968765259,0.0014827251434326172,64.61043210091186
mean_condition,75,0.20408163,1,0,1899.1343157291412,0.018303871154785156,32.61692654871316
mean_condition,75,0.44897959,1,1,1235.3008389472961,0.0009844303131103516,84.22088125905942
mean_condition,75,0.16326531,1,1,1854.8494839668274,0.0014879703521728516,29.890850020018505
mean_condition,75,0.31632653,1,2,48.521034717559814,0.0014503002166748047,4.483478861176723
mean_condition,75,0.18367347,1,0,1930.6896810531616,0.004162788391113281,28.08806698354899
mean_condition,75,0.5,1,2,1792.670786857605,0.0011136531829833984,87.12981747529098
mean_condition,75,0.10204082,1,1,1239.7507264614105,0.0008015632629394531,18.122316261869347
mean_condition,75,0.5,1,3,37.48564529418945,0.001073598861694336,10.578027186829615
mean_condition,75,0.20408163,1,1,69.76505899429321,0.0014309883117675781,4.255704136595581
mean_condition,75,0.16326531,1,2,64.16429281234741,0.001634836196899414,3.712476159411478
mean_condition,75,0.45918367,1,1,1217.2266154289246,0.0009925365447998047,89.84420933747847
mean_condition,75,0.5,1,4,38.397037982940674,0.0010523796081542969,7.832447195725571
mean_condition,75,0.1122449,1,1,1122.9412667751312,0.0009105205535888672,22.5973891689619
mean_condition,75,0.16326531,1,3,68.07038474082947,0.0015189647674560547,3.84151117660999
mean_condition,75,0.23469388,1,1,1010.6709547042847,0.0010900497436523438,48.025476216844844
mean_condition,75,0.36734694,1,0,2095.7746591567993,0.04452848434448242,78.56926735126609
mean_condition,75,0.43877551,1,1,1566.79909324646,0.001039743423461914,88.6021992688476
mean_condition,75,0.34693878,1,1,2073.902890443802,0.001859426498413086,64.26434272357686
mean_condition,75,0.42857143,1,3,1015.436601638794,0.001117706298828125,77.8547298367785
mean_condition,75,0.26530612,1,1,1130.3080451488495,0.0012462139129638672,52.02543990578725
mean_condition,75,0.09183673,1,1,1143.7242257595062,0.0008838176727294922,17.229991934424362
mean_condition,75,0.2244898,1,1,1146.2798392772675,0.0010693073272705078,43.87291836645833
mean_condition,75,0.17346939,1,0,2243.2676243782043,0.005971670150756836,33.48207763303113
mean_condition,75,0.35714286,1,2,2113.4736778736115,0.0017991065979003906,74.11094366796371
mean_condition,75,0.06122449,1,1,1519.5300118923187,0.0008368492126464844,12.754647825049343
mean_condition,75,0.08163265,1,1,1283.4620127677917,0.0008106231689453125,14.411403839196584
mean_condition,75,0.32653061,1,1,1031.7710144519806,0.0013437271118164062,58.0832416251179
mean_condition,75,0.05102041,1,1,1963.1220891475677,0.0010364055633544922,9.346904114008643
mean_condition,75,0.07142857,1,1,1521.955542564392,0.0008463859558105469,13.935886587081345
mean_condition,75,0.48979592,1,1,913.5220620632172,0.000904083251953125,83.26857347947362
mean_condition,75,0.12244898,1,2,1573.2933773994446,0.0008685588836669922,25.614129971406786
mean_condition,75,0.14285714,1,1,1712.383584022522,0.0011601448059082031,27.24814650502528
mean_condition,75,0.2755102,1,1,1522.41814494133,0.0011532306671142578,56.035058395048054
mean_condition,75,0.29591837,1,1,1855.0664370059967,0.0011246204376220703,65.58582911207876
mean_condition,75,0.12244898,1,3,27.84165096282959,0.0008561611175537109,2.820585128498489
mean_condition,75,0.46938776,1,2,1168.1454949378967,0.0009131431579589844,101.63465195310182
mean_condition,75,0.41836735,1,1,1269.9773335456848,0.0014178752899169922,71.30722898539042
mean_condition,75,0.46938776,1,3,29.864736318588257,0.0009326934814453125,8.287007856107117
mean_condition,75,0.47959184,1,2,1064.364649772644,0.0009365081787109375,101.45518665459838
mean_condition,75,0.28571429,1,2,1162.213939189911,0.0011839866638183594,49.24473536843951
mean_condition,75,0.24489796,1,1,1387.7725734710693,0.0010826587677001953,46.88956333757773
mean_condition,75,0.39795918,1,1,1378.890817642212,0.0014567375183105469,70.27360288998261
mean_condition,75,0.40816327,1,1,1808.8057744503021,0.0017046928405761719,79.81904090170183
mean_condition,75,0.30612245,1,2,1963.643137216568,0.00110626220703125,71.76084476976618
mean_condition,75,0.44897959,1,2,1057.3350956439972,0.0009458065032958984,89.27393837390734
mean_condition,75,0.44897959,1,3,31.677242040634155,0.0011577606201171875,7.782831675428717
mean_condition,75,0.3877551,1,1,1388.8919568061829,0.0011975765228271484,69.84535903374788
mean_condition,75,0.44897959,1,4,33.07606315612793,0.0010676383972167969,7.116320116763329
mean_condition,75,0.21428571,1,1,1839.1003680229187,0.0009853839874267578,51.353238285395165
mean_condition,75,0.23469388,1,2,1023.1138906478882,0.00110626220703125,44.59184825469211
mean_condition,75,0.10204082,1,2,1174.1327619552612,0.0007498264312744141,18.746413822720317
mean_condition,75,0.25510204,1,2,1873.6789655685425,0.0012242794036865234,56.323504075681605
mean_condition,75,0.19387755,1,1,3090.2475435733795,0.0017518997192382812,39.63880537926966
mean_condition,75,0.1122449,1,2,1140.7235202789307,0.0009853839874267578,20.590979289586407
mean_condition,75,0.43877551,1,2,1106.8642930984497,0.0008323192596435547,81.28440135552324
mean_condition,75,0.15306122,1,2,1856.7653410434723,0.0011565685272216797,31.17637465124919
mean_condition,75,0.33673469,1,2,1854.2623145580292,0.0014133453369140625,71.7036915571559
mean_condition,75,0.45918367,1,2,1260.0000278949738,0.0008451938629150391,90.33112275900743
mean_condition,75,0.48979592,1,2,900.7930400371552,0.00089263916015625,93.7160114686843
mean_condition,75,0.13265306,1,2,2052.567675113678,0.0011742115020751953,25.946808765308237
mean_condition,75,0.13265306,1,3,39.800925970077515,0.0011141300201416016,3.022502596882608
mean_condition,75,0.47959184,1,3,825.6022136211395,0.0008502006530761719,80.48916694164014
mean_condition,75,0.04081633,1,3,1997.4593250751495,0.0008671283721923828,8.177719887551202
mean_condition,75,0.09183673,1,2,1474.8527636528015,0.0007765293121337891,17.46063641060743
mean_condition,75,0.08163265,1,2,1336.8228659629822,0.0007922649383544922,17.049977937172372
mean_condition,75,0.37755102,1,1,2555.562745332718,0.002038240432739258,77.18595731955111
mean_condition,75,0.46938776,1,4,1032.8065412044525,0.0009202957153320312,77.95678014104996
mean_condition,75,0.2244898,1,2,1552.710375547409,0.0011141300201416016,48.047321618240375
mean_condition,75,0.04081633,1,4,217.3845374584198,0.0007865428924560547,1.7452109888049863
mean_condition,75,0.42857143,1,4,1685.854233264923,0.0011839866638183594,74.24780986553652
mean_condition,75,0.06122449,1,2,1589.503140449524,0.0008141994476318359,13.470434695666853
mean_condition,75,0.32653061,1,2,1466.8453640937805,0.0011408329010009766,57.23992753506112
mean_condition,75,0.07142857,1,2,1606.525041103363,0.0007882118225097656,13.513445334681403
mean_condition,75,0.31632653,1,3,2135.666155099869,0.0010883808135986328,65.21980164474046
mean_condition,75,0.2755102,1,2,1416.8393983840942,0.0010783672332763672,51.79190103289481
mean_condition,75,0.10204082,1,3,980.3263726234436,0.0008351802825927734,19.09407247986381
mean_condition,75,0.29591837,1,2,1469.1471638679504,0.0010004043579101562,63.39733547072755
mean_condition,75,0.36734694,1,1,2068.4295206069946,0.0016787052154541016,71.76579253231344
mean_condition,75,0.28571429,1,3,1397.1306297779083,0.0010814666748046875,52.116795023800755
mean_condition,75,0.14285714,1,2,1588.7119569778442,0.0011682510375976562,29.333190659489095
mean_condition,75,0.41836735,1,2,1568.4531393051147,0.0013079643249511719,78.93050069516023
mean_condition,75,0.26530612,1,2,2111.3779821395874,0.0011398792266845703,60.09814903818469
mean_condition,75,0.30612245,1,3,1421.3301899433136,0.0010805130004882812,58.030954248301235
mean_condition,75,0.24489796,1,2,1519.2350225448608,0.0011358261108398438,50.36119791589003
mean_condition,75,0.24489796,1,3,36.82495069503784,0.0011591911315917969,5.314304928593966
mean_condition,75,0.35714286,1,3,2121.143607854843,0.0015196800231933594,69.49298362855183
mean_condition,75,0.43877551,1,3,1161.6762669086456,0.0008449554443359375,79.22481382234974
mean_condition,75,0.35714286,1,4,51.55435562133789,0.0011317729949951172,6.213051449193859
mean_condition,75,0.18367347,1,1,2493.852085351944,0.001312255859375,37.763732036856055
mean_condition,75,0.47959184,1,4,919.2881028652191,0.0008769035339355469,80.8094975330397
mean_condition,75,0.21428571,1,2,1406.2674503326416,0.0009937286376953125,43.58497795281009
mean_condition,75,0.48979592,1,3,1115.7373082637787,0.0008127689361572266,89.94077634724708
mean_condition,75,0.3877551,1,2,1493.1330285072327,0.001161336898803711,74.26533840967345
mean_condition,75,0.12244898,1,4,1838.1271166801453,0.0009586811065673828,24.095928185658533
mean_condition,75,0.48979592,1,4,26.018550634384155,0.0008404254913330078,7.528025045361305
mean_condition,75,0.23469388,1,3,1438.0316491127014,0.0010366439819335938,48.68284747534576
mean_condition,75,0.39795918,1,2,1744.3944036960602,0.0015444755554199219,85.15629166653473
mean_condition,75,0.23469388,1,4,31.92927098274231,0.0010349750518798828,4.543434668954453
mean_condition,75,0.40816327,1,2,1733.0773417949677,0.001215219497680664,80.56013336882009
mean_condition,75,0.45918367,1,3,1333.7061939239502,0.0008533000946044922,94.07378065755574
mean_condition,75,0.39795918,1,3,39.57105898857117,0.0011539459228515625,7.4567734742042004
mean_condition,75,0.34693878,1,2,2440.7906975746155,0.001190185546875,70.98205167839916
mean_condition,75,0.16326531,1,4,2525.466768503189,0.001035928726196289,26.320728715120268
mean_condition,75,0.45918367,1,4,25.8445086479187,0.0008292198181152344,7.268993117872204
mean_condition,75,0.34693878,1,3,40.42541790008545,0.001283407211303711,6.615783345577064
mean_condition,75,0.34693878,1,4,41.20099210739136,0.0010285377502441406,6.2082752300442205
mean_condition,75,0.05102041,1,2,2267.9643247127533,0.0008072853088378906,9.741352456954079
mean_condition,75,0.1122449,1,3,1557.7996735572815,0.0008647441864013672,21.151022095195845
mean_condition,75,0.17346939,1,1,2588.4696061611176,0.001245260238647461,33.41577668775552
mean_condition,75,0.19387755,1,2,1817.106286764145,0.0011532306671142578,36.124534096719955
mean_condition,75,0.19387755,1,3,39.60798192024231,0.0013115406036376953,4.300134853771173
mean_condition,75,0.08163265,1,3,1304.6048305034637,0.0007865428924560547,14.8700992907293
mean_condition,75,0.20408163,1,2,3212.801037311554,0.0011980533599853516,47.4369875625653
mean_condition,75,0.33673469,1,3,1943.2705035209656,0.0009996891021728516,66.42827807348169
mean_condition,75,0.09183673,1,3,1552.558573961258,0.0008244514465332031,18.90675146588514
mean_condition,75,0.25510204,1,3,2077.3021965026855,0.0011489391326904297,51.38634956566469
mean_condition,75,0.43877551,1,4,906.010452747345,0.0008325576782226562,71.13904143683317
mean_condition,75,0.2244898,1,3,1579.1175951957703,0.0010159015655517578,42.97948739163898
mean_condition,75,0.26530612,1,3,1074.3364481925964,0.0010380744934082031,48.17961137663252
mean_condition,75,0.30612245,1,4,1068.5760381221771,0.0010602474212646484,49.77990180711812
mean_condition,75,0.2755102,1,3,1303.977263212204,0.0010366439819335938,47.55822884065577
mean_condition,75,0.26530612,1,4,35.46745038032532,0.0010716915130615234,5.1018533091471845
mean_condition,75,0.2755102,1,4,33.032148361206055,0.0010707378387451172,4.866240340646484
mean_condition,75,0.06122449,1,3,1556.4179890155792,0.0008101463317871094,12.49534738125761
mean_condition,75,0.06122449,1,4,24.893718242645264,0.0008385181427001953,2.2697091025741627
mean_condition,75,0.28571429,1,4,1316.4363236427307,0.0009582042694091797,42.829639671315476
mean_condition,75,0.13265306,1,4,2041.2056076526642,0.0010631084442138672,25.059372659436214
mean_condition,75,0.29591837,1,3,1390.027782201767,0.0009281635284423828,55.50724083043068
mean_condition,75,0.36734694,1,2,1368.8703467845917,0.001201629638671875,71.70012205344294
mean_condition,75,0.32653061,1,3,1654.1451351642609,0.0009095668792724609,63.166017105367736
mean_condition,75,0.41836735,1,3,1278.7333419322968,0.0014052391052246094,79.85417968484344
mean_condition,75,0.07142857,1,3,1515.1624686717987,0.0007836818695068359,14.097152403977711
mean_condition,75,0.41836735,1,4,41.271743297576904,0.001310110092163086,6.525716019304871
