eq,N_train,noise_ratio,resample,repeat,train_wall_time,pred_wall_time,rel_L2_error
jump_green,75,0.34693878,1,0,26.071439504623413,0.002526998519897461,9.860293082830356
jump_green,75,0.2244898,1,0,27.01220965385437,0.0020940303802490234,6.861681708289409
jump_green,75,0.40816327,1,0,311.4741520881653,0.0053293704986572266,37.37088759766977
jump_green,75,0.02040816,1,0,294.5856981277466,0.012072324752807617,1.0466215334958708
jump_green,75,0.42857143,1,0,319.6375970840454,0.007632255554199219,43.109650436571336
jump_green,75,0.43877551,1,0,342.39828729629517,0.002669095993041992,41.90332697886867
jump_green,75,0.23469388,1,0,365.63123393058777,0.0037658214569091797,23.00678299846494
jump_green,75,0.28571429,1,0,426.7659673690796,0.011623620986938477,30.561576911256243
jump_green,75,0.32653061,1,0,438.73632526397705,0.004932880401611328,30.875800703544503
jump_green,75,0.18367347,1,0,455.4171245098114,0.002749919891357422,19.574799749672085
jump_green,75,0.48979592,1,0,447.6526963710785,0.006229877471923828,45.22203271197999
jump_green,75,0.33673469,1,0,457.9850900173187,0.0071506500244140625,33.033561952203364
jump_green,75,0.39795918,1,0,469.72417283058167,0.014760971069335938,40.249510475550984
jump_green,75,0.47959184,1,0,469.6945335865021,0.0033457279205322266,46.137747520437316
jump_green,75,0.18367347,1,1,24.237353563308716,0.0007560253143310547,7.772147391947462
jump_green,75,0.48979592,1,1,31.372896194458008,0.0011837482452392578,8.997315463236287
jump_green,75,0.41836735,1,0,488.63217782974243,0.003185749053955078,44.950191983625544
jump_green,75,0.31632653,1,0,498.197297334671,0.003990650177001953,31.79621440346221
jump_green,75,0.37755102,1,0,498.75813364982605,0.004551410675048828,38.084791317152
jump_green,75,0.26530612,1,0,502.29742217063904,0.0023345947265625,29.440379339549228
jump_green,75,0.18367347,1,2,24.066205739974976,0.0010981559753417969,6.498929156678162
jump_green,75,0.2755102,1,0,509.00633811950684,0.005848884582519531,31.82982399253288
jump_green,75,0.45918367,1,0,502.9728388786316,0.0026674270629882812,43.79827301763644
jump_green,75,0.20408163,1,0,516.6087567806244,0.0023169517517089844,20.843419234427287
jump_green,75,0.48979592,1,2,31.961143016815186,0.0009796619415283203,10.84581844222864
jump_green,75,0.01020408,1,0,501.26412749290466,0.004027366638183594,0.7135771278589597
jump_green,75,0.24489796,1,0,535.4633269309998,0.004357099533081055,24.700765738509688
jump_green,75,0.19387755,1,0,589.6181600093842,0.01613759994506836,20.568823754917496
jump_green,75,0.46938776,1,0,609.3120470046997,0.003152132034301758,50.152965443408945
jump_green,75,0.5,1,0,611.9218287467957,0.0030488967895507812,50.24055918673482
jump_green,75,0.2244898,1,1,594.1554362773895,0.0008244514465332031,22.964797246798547
jump_green,75,0.34693878,1,1,597.370528459549,0.0008542537689208984,34.03754877243293
jump_green,75,0.29591837,1,0,625.3566279411316,0.0034050941467285156,29.721146020268495
jump_green,75,0.30612245,1,0,653.2454791069031,0.018881559371948242,30.695818210851655
jump_green,75,0.29591837,1,1,30.34811282157898,0.001020669937133789,6.863242745432398
jump_green,75,0.35714286,1,0,663.715470790863,0.0031948089599609375,35.71800031243967
jump_green,75,0.3877551,1,0,692.7191395759583,0.007269382476806641,42.85898978072502
jump_green,75,0.44897959,1,0,696.3672473430634,0.02039194107055664,49.43767152435757
jump_green,75,0.3877551,1,1,25.3041672706604,0.0008084774017333984,7.954052937992465
jump_green,75,0.16326531,1,0,708.1581377983093,0.002783060073852539,16.814531754808698
jump_green,75,0.3877551,1,2,25.642646312713623,0.0008459091186523438,8.720031584634134
jump_green,75,0.15306122,1,0,717.1319811344147,0.007388591766357422,15.271960522483244
jump_green,75,0.36734694,1,0,753.8654930591583,0.004378318786621094,39.05085494341693
jump_green,75,0.40816327,1,1,438.9583570957184,0.0008184909820556641,43.12563746923336
jump_green,75,0.21428571,1,0,762.973748922348,0.0026154518127441406,25.258427224844826
jump_green,75,0.40816327,1,2,23.534510374069214,0.0007574558258056641,9.154288446527763
jump_green,75,0.36734694,1,1,29.69291925430298,0.0010449886322021484,7.926422699040364
jump_green,75,0.17346939,1,0,758.947655916214,0.007934808731079102,20.026868365164436
jump_green,75,0.33673469,1,1,404.81120252609253,0.0008342266082763672,32.575033768176475
jump_green,75,0.41836735,1,1,407.9369008541107,0.0008170604705810547,44.6292371350778
jump_green,75,0.42857143,1,1,577.4411709308624,0.0009932518005371094,43.23804104793385
jump_green,75,0.02040816,1,1,596.7375898361206,0.0012660026550292969,1.1113325049068976
jump_green,75,0.01020408,1,1,397.59288811683655,0.0015604496002197266,0.7907371734117862
jump_green,75,0.39795918,1,1,478.6406533718109,0.0008616447448730469,40.6331151800808
jump_green,75,0.47959184,1,1,475.0254669189453,0.0008637905120849609,52.9620531117723
jump_green,75,0.23469388,1,1,593.8850145339966,0.0007309913635253906,26.687547447423576
jump_green,75,0.25510204,1,0,965.7212131023407,0.011087417602539062,29.46069100666516
jump_green,75,0.32653061,1,1,575.3320190906525,0.0008590221405029297,31.780383230284453
jump_green,75,0.2755102,1,1,506.92996644973755,0.0007596015930175781,29.185997097463705
jump_green,75,0.37755102,1,1,520.8981332778931,0.0008800029754638672,39.7964835761044
jump_green,75,0.28571429,1,1,593.6355466842651,0.0008378028869628906,32.83813917222304
jump_green,75,0.28571429,1,2,25.378119945526123,0.0008602142333984375,7.165161692930937
jump_green,75,0.43877551,1,1,742.3825190067291,0.0008788108825683594,48.223159017646196
jump_green,75,0.31632653,1,1,612.4198505878448,0.000881195068359375,33.388729186375635
jump_green,75,0.20408163,1,1,598.2802948951721,0.0009071826934814453,20.564542286587802
jump_green,75,0.45918367,1,1,609.1645724773407,0.0009214878082275391,44.47988932933991
jump_green,75,0.46938776,1,1,511.3664047718048,0.0008420944213867188,46.50782859530068
jump_green,75,0.24489796,1,1,615.7811217308044,0.0010669231414794922,27.66905121280205
jump_green,75,0.5,1,1,538.29128074646,0.000885009765625,47.59926312152835
