eq,N_train,noise_ratio,resample,repeat,train_wall_time,pred_wall_time,rel_L2_error
dawson,75,0.03061224,1,0,231.23902797698975,0.002809286117553711,0.9887326870768239
dawson,75,0.02040816,1,0,313.1557116508484,0.010365009307861328,0.7605538813087392
dawson,75,0.01020408,1,0,331.49151730537415,0.004010200500488281,0.6103156061558271
dawson,75,0.5,1,0,455.2642743587494,0.0033664703369140625,35.14848660591398
dawson,75,0.32653061,1,0,478.2627453804016,0.0031654834747314453,23.905292472324017
dawson,75,0.33673469,1,0,518.5669314861298,0.0031380653381347656,22.95998905441577
dawson,75,0.03061224,1,1,315.1384918689728,0.0009760856628417969,1.0033833431261805
dawson,75,0.35714286,1,0,547.3169085979462,0.011383295059204102,28.310067753296973
dawson,75,0.42857143,1,0,542.9144432544708,0.02069997787475586,33.18907632320912
dawson,75,0.31632653,1,0,566.6577973365784,0.07547163963317871,21.411512868195448
dawson,75,0.02040816,1,1,255.2423644065857,0.0011897087097167969,0.7652205754512378
dawson,75,0.34693878,1,0,578.1321320533752,0.04803133010864258,25.103197752125606
dawson,75,0.36734694,1,0,568.8065922260284,0.026431798934936523,26.386912751529895
dawson,75,0.39795918,1,0,589.6871116161346,0.01997232437133789,25.92824705727707
dawson,75,0.44897959,1,0,608.9351079463959,0.01641988754272461,33.01302834385285
dawson,75,0.14285714,1,0,619.814047574997,0.014362096786499023,9.673357259927865
dawson,75,0.25510204,1,0,652.702493429184,0.02884364128112793,17.359695370313304
dawson,75,0.01020408,1,1,335.95952916145325,0.001003265380859375,0.6285903395746977
dawson,75,0.30612245,1,0,671.2349491119385,0.0027060508728027344,23.8267517522139
dawson,75,0.24489796,1,0,679.6094403266907,0.002062559127807617,16.999414275605456
dawson,75,0.40816327,1,0,667.0257911682129,0.004393815994262695,29.44496325181444
dawson,75,0.2244898,1,0,717.8923544883728,0.0032324790954589844,17.8192299349853
dawson,75,0.18367347,1,0,707.5088276863098,0.003428936004638672,12.740375043180297
dawson,75,0.23469388,1,0,745.4387309551239,0.0021877288818359375,16.142910039178474
dawson,75,0.29591837,1,0,745.67427110672,0.0021958351135253906,21.333632624084782
