2.0121e-03
1.3893e-03
8.6126e-04
4.2250e-04
6.6986e-05
-2.1189e-04
-4.2130e-04
-5.6869e-04
-6.6167e-04
-7.0792e-04
-7.1493e-04
-6.9000e-04
-6.3995e-04
-5.7115e-04
-4.8941e-04
-3.9988e-04
-3.0706e-04
-2.1474e-04
-1.2608e-04
-4.3525e-05
3.1025e-05
9.6259e-05
1.5135e-04
1.9592e-04
2.2992e-04
2.5364e-04
2.6753e-04
2.7230e-04
2.6867e-04
2.5750e-04
2.3963e-04
2.1592e-04
1.8717e-04
1.5414e-04
1.1758e-04
7.8116e-05
3.6366e-05
-7.1386e-06
-5.1919e-05
-9.7529e-05
-1.4357e-04
-1.8970e-04
-2.3556e-04
-2.8088e-04
-3.2531e-04
-3.6860e-04
-4.1046e-04
-4.5059e-04
-4.8873e-04
-5.2451e-04
-5.5761e-04
-5.8766e-04
-6.1425e-04
-6.3697e-04
-6.5534e-04
-6.6891e-04
-6.7724e-04
-6.7991e-04
-6.7658e-04
-6.6696e-04
-6.5090e-04
-6.2840e-04
-5.9959e-04
-5.6482e-04
-5.2461e-04
-4.7968e-04
-4.3089e-04
-3.7927e-04
-3.2595e-04
-2.7218e-04
-2.1914e-04
-1.6805e-04
-1.2006e-04
-7.6179e-05
-3.7251e-05
-3.9283e-06
2.3322e-05
4.4266e-05
5.8938e-05
6.7585e-05
7.0616e-05
6.8706e-05
6.2637e-05
5.3387e-05
4.1998e-05
2.9626e-05
1.7479e-05
6.7418e-06
-1.3602e-06
-5.6401e-06
-4.9784e-06
1.6913e-06
1.5367e-05
3.6930e-05
6.7187e-05
1.0680e-04
1.5639e-04
2.1641e-04
2.8719e-04
3.6904e-04
