2.7203e-04
2.6070e-04
2.4945e-04
2.3829e-04
2.2722e-04
2.1626e-04
2.0542e-04
1.9472e-04
1.8415e-04
1.7375e-04
1.6351e-04
1.5345e-04
1.4357e-04
1.3390e-04
1.2443e-04
1.1518e-04
1.0616e-04
9.7367e-05
8.8820e-05
8.0525e-05
7.2477e-05
6.4701e-05
5.7196e-05
4.9971e-05
4.3025e-05
3.6363e-05
3.0000e-05
2.3938e-05
1.8171e-05
1.2714e-05
7.5651e-06
2.7260e-06
-1.7919e-06
-6.0042e-06
-9.8897e-06
-1.3464e-05
-1.6713e-05
-1.9643e-05
-2.2259e-05
-2.4549e-05
-2.6525e-05
-2.8186e-05
-2.9531e-05
-3.0565e-05
-3.1293e-05
-3.1717e-05
-3.1829e-05
-3.1649e-05
-3.1176e-05
-3.0419e-05
-2.9366e-05
-2.8044e-05
-2.6447e-05
-2.4585e-05
-2.2463e-05
-2.0089e-05
-1.7465e-05
-1.4611e-05
-1.1519e-05
-8.2143e-06
-4.6948e-06
-9.6671e-07
2.9504e-06
7.0566e-06
1.1336e-05
1.5783e-05
2.0388e-05
2.5133e-05
3.0015e-05
3.5020e-05
4.0137e-05
4.5359e-05
5.0670e-05
5.6056e-05
6.1512e-05
6.7021e-05
7.2574e-05
7.8157e-05
8.3759e-05
8.9368e-05
9.4975e-05
1.0056e-04
1.0611e-04
1.1162e-04
1.1707e-04
1.2245e-04
1.2775e-04
1.3296e-04
1.3806e-04
1.4305e-04
1.4789e-04
1.5259e-04
1.5714e-04
1.6151e-04
1.6570e-04
1.6969e-04
1.7347e-04
1.7704e-04
1.8037e-04
1.8345e-04
