1.7708e-01,2.6185e-01,-7.4237e-02,1.1154e-02,-1.9062e-01,-2.4178e-01,1.3914e-02,-1.2879e-01,-1.6020e-01,3.6160e-01,-9.7491e-02,1.8242e-01,1.8110e-01,1.5972e-02,3.7920e-01,-2.7051e-01,4.6205e-01,3.6831e-01,-2.3623e-01,-1.2515e-01,5.3677e-01,5.2127e-01,1.6475e-01,7.9778e-02,2.9398e-02,-1.5431e-02,1.1136e-01,-7.9286e-03,-3.8835e-02,-3.7178e-02,-1.6095e-02,2.5553e-02,6.8578e-02,7.4095e-02,1.3442e-01,6.9414e-02,9.6117e-02,1.2080e-01,1.1876e-01,1.0109e-01,1.8076e-01,1.2724e-01,9.9415e-02,2.1202e-01,1.7404e-01,-4.4711e-02,-2.4009e-01,-3.3342e-01,-5.3612e-03,9.0709e-03,1.8302e-02,-1.1219e-01,-1.9665e-01,9.9584e-02,5.3551e-02,-6.7271e-02,6.9395e-02,1.0692e-01,5.2185e-02,7.4688e-02,1.1819e-01,-9.9922e-02,-8.5356e-02,-2.2627e-01,2.0148e-01,-4.2997e-02,8.3268e-03,2.2902e-03,-1.5019e-02,1.9762e-01,3.8938e-01,5.9776e-02,1.1331e-01,9.9549e-02,-1.2306e-01,8.6629e-02,1.5097e-02,-2.5726e-02,-4.0834e-02,-5.1786e-02,-6.9229e-02,-1.3988e-01,1.6752e-01,2.2889e-01,-6.4970e-02,-5.9241e-02,-1.1704e-01,1.1577e-02,1.4349e-01,1.2896e-01,8.5846e-02,8.4917e-02,9.7812e-02,1.2933e-01,2.7430e-02,2.6407e-02,1.6703e-01,1.3442e-01,1.6286e-01,1.1367e-01
3.4781e-02,-1.2727e-01,-5.3266e-02,-8.2235e-02,3.2486e-02,-1.8135e-01,-1.6468e-02,-4.9734e-02,-8.6020e-02,-2.3883e-01,4.1733e-01,-1.4175e-01,-8.9208e-02,2.1343e-01,-3.7727e-01,4.7313e-02,-1.3631e-01,-3.2758e-01,-9.6750e-02,-1.1511e-01,-5.6851e-02,-2.5943e-01,-1.0202e-01,-1.3018e-01,-6.4447e-02,-1.1668e-01,-7.5383e-02,1.7658e-01,1.3248e-01,1.4564e-01,1.5994e-01,1.3763e-01,9.3513e-02,2.9018e-03,-5.3274e-02,-8.5478e-02,-1.5507e-01,-2.8967e-02,3.8798e-03,1.3382e-02,2.1124e-01,2.1113e-01,1.4297e-01,-1.0113e-01,-1.5498e-01,9.9359e-02,-5.3457e-02,-2.4035e-01,-2.0016e-02,1.2616e-01,6.8681e-02,-5.9747e-02,-3.3252e-02,3.3541e-03,-1.3573e-02,-4.3867e-03,5.8432e-02,1.6168e-02,2.7700e-02,-6.5627e-02,1.7174e-01,8.9946e-02,1.1665e-01,7.8916e-02,-1.2091e-02,1.8078e-01,-2.7742e-02,1.4135e-01,2.1359e-01,3.1951e-02,-9.8811e-02,-3.4859e-02,2.7225e-01,-5.7627e-02,-2.3612e-02,-1.3053e-02,-1.5889e-03,1.3743e-02,3.4397e-02,6.6347e-02,1.7907e-01,1.2897e-01,-1.5537e-01,3.0197e-02,1.0438e-02,3.2901e-02,-3.6499e-02,-1.7047e-01,-1.5878e-01,-1.4067e-01,-5.3273e-02,-2.3003e-02,-1.4224e-02,2.5359e-02,-1.7102e-03,-5.9740e-02,-1.4681e-02,4.0723e-02,9.0945e-02,-7.3927e-02
-1.9395e-01,-1.2638e-01,1.1882e-02,-3.5383e-02,-2.6433e-02,1.0676e-01,-8.0533e-02,2.6686e-01,4.5027e-02,7.6316e-02,-1.5338e-01,1.3632e-01,2.4784e-01,-2.5207e-01,1.2155e-01,1.3795e-01,-1.7411e-01,-1.0615e-01,-1.1684e-01,3.2800e-01,-1.8554e-02,-2.7078e-02,-1.6661e-01,2.2535e-01,3.3380e-01,-6.4098e-02,1.6002e-02,2.2302e-01,1.9420e-02,-1.5894e-02,-2.1700e-02,-1.4512e-02,9.8754e-03,5.5751e-02,9.6221e-02,8.5222e-02,-1.4615e-02,-1.8413e-01,-1.6606e-01,1.0199e-01,-9.8945e-02,-1.5476e-01,1.0333e-02,7.8193e-03,3.7242e-02,2.5958e-03,4.9657e-02,3.1848e-02,2.5974e-02,6.5944e-02,3.7585e-02,1.0627e-01,8.8706e-02,1.0051e-01,-1.0527e-01,9.6313e-02,2.7267e-01,-3.6791e-02,-1.5951e-01,-3.0513e-02,-1.9190e-01,-1.3844e-02,-1.0641e-03,-1.4637e-01,2.1503e-01,1.3249e-01,-5.2716e-02,7.4685e-03,4.9788e-02,-1.8595e-03,-1.7237e-01,2.3091e-01,7.9698e-02,5.4062e-03,-1.2700e-02,-1.8281e-02,-2.4767e-02,-4.2317e-02,-1.4596e-01,-2.4953e-02,9.0048e-02,1.2007e-02,2.9915e-02,7.5374e-02,-2.2203e-02,8.1362e-02,1.9697e-01,3.6174e-02,-1.1390e-01,-7.6461e-02,-1.9244e-01,-1.3761e-01,-1.3072e-01,-6.9550e-02,8.7233e-03,-3.3422e-02,-1.4093e-01,1.3825e-01,-6.1929e-02,4.6352e-02
-7.6240e-02,-2.3924e-01,8.8347e-02,1.0542e-02,1.4508e-01,2.4287e-01,-1.4221e-01,-3.8597e-02,-2.1978e-02,-2.1980e-01,-1.6092e-01,4.0949e-02,-8.2088e-02,-8.9339e-02,-1.5530e-01,-1.2985e-02,4.4127e-02,3.6316e-01,4.0439e-01,3.8917e-02,-1.3578e-02,-1.5648e-02,1.3820e-03,1.7662e-01,-3.7617e-02,-2.0385e-01,1.9206e-01,-7.6207e-02,-1.1611e-01,-7.4022e-02,-5.3031e-02,-4.3465e-02,-3.6671e-02,-2.2218e-02,1.6052e-02,7.1320e-02,7.9701e-02,6.1314e-03,1.3671e-01,-6.6864e-02,-1.3199e-01,-7.8612e-02,-7.5771e-02,-9.5514e-02,-1.7495e-01,-1.1633e-01,-2.7049e-02,3.9520e-01,-3.0569e-02,-1.1409e-01,-9.6280e-02,-4.2601e-02,3.0806e-02,1.2045e-01,-1.4744e-02,-1.3158e-01,-3.1425e-01,-5.5526e-02,3.8308e-02,-1.1399e-03,7.5224e-02,4.8117e-02,6.6818e-02,1.4320e-01,-2.3380e-01,-1.7903e-01,1.0675e-01,-1.5632e-01,4.8866e-02,-2.1699e-01,1.9879e-01,1.0314e-01,6.4183e-02,4.4612e-02,9.9323e-03,-3.8227e-02,-1.0697e-01,2.7390e-01,8.8464e-02,8.2971e-02,-3.9991e-02,-5.0444e-02,-4.2100e-02,-6.6471e-02,-1.1550e-01,-2.3324e-01,-9.0495e-02,6.4529e-02,1.0661e-01,9.0680e-02,-1.7372e-02,-5.4358e-02,-1.3721e-01,-1.5957e-01,-7.1234e-02,-7.8506e-02,-7.7142e-02,-1.9928e-01,-1.7395e-01,3.8411e-03
2.2870e-01,-4.5116e-03,6.3379e-02,-3.5229e-02,-1.4921e-01,-1.9538e-04,-6.1926e-02,-9.3575e-02,-8.5758e-02,1.4315e-01,-3.9010e-01,-4.2622e-02,-1.6209e-01,-2.0987e-01,6.5417e-02,-2.5481e-01,5.6856e-02,-5.6672e-03,3.9785e-02,-3.8907e-02,-7.4416e-02,1.4140e-01,2.4810e-01,1.2477e-02,5.0059e-02,3.0731e-01,4.9302e-02,-1.3095e-02,1.6509e-02,1.7333e-02,8.9509e-03,-1.8413e-02,-1.1813e-01,-6.6023e-02,-3.4205e-02,3.3945e-03,8.5176e-02,1.3659e-01,2.1596e-02,-6.4873e-02,-1.6785e-01,3.7425e-02,-1.3880e-01,-1.5988e-01,-1.2767e-01,-1.0017e-01,1.0126e-02,-7.0533e-02,-3.1137e-02,-1.2871e-01,-1.9750e-01,-8.4768e-02,-5.0273e-02,-2.0058e-02,5.6429e-02,3.7225e-02,-2.2528e-01,4.9286e-03,1.8846e-01,2.2921e-01,7.3896e-02,1.0709e-01,-3.2289e-02,2.2758e-01,-1.5088e-01,5.5706e-02,-1.8959e-02,1.6144e-01,-3.3684e-01,4.4245e-01,1.2550e-01,-7.3450e-03,-1.7640e-01,-6.0076e-02,5.8275e-02,1.2179e-02,1.8127e-01,-1.3716e-02,-4.5450e-02,-1.1902e-01,-5.6038e-02,-4.2963e-02,-6.2411e-02,-5.1651e-02,-5.7512e-02,-1.8410e-01,-3.2817e-01,-1.1085e-01,-1.4435e-02,-4.9168e-02,-1.2058e-02,1.4643e-01,4.5606e-02,-4.4275e-02,-1.8202e-01,-8.7161e-02,5.1080e-02,-1.1585e-01,-2.0507e-01,-5.6907e-02
-2.1823e-02,2.5474e-01,-8.2682e-02,8.9784e-02,-1.9048e-01,-2.4260e-01,-1.8869e-01,-5.3512e-01,-2.6348e-01,-1.7442e-02,-1.6731e-01,-1.5903e-01,-2.0382e-01,4.2336e-01,1.3308e-01,-8.1551e-02,1.0212e-01,9.2120e-02,-3.0605e-02,1.7499e-01,5.2018e-02,3.9853e-02,2.1188e-02,-2.3359e-01,-4.2766e-02,2.4568e-01,1.4045e-01,1.4801e-01,-6.8289e-02,8.8366e-02,9.3165e-02,7.4340e-02,4.0585e-02,-1.0041e-03,-9.7013e-02,-7.4608e-02,3.1038e-02,2.5140e-02,1.6829e-02,-6.1147e-02,-1.4535e-01,-2.1872e-01,-1.3488e-01,-1.1401e-01,2.3435e-02,1.7895e-03,-1.6246e-01,-1.7221e-01,-2.7609e-01,-1.3073e-01,5.7672e-02,-4.3999e-02,-8.5902e-02,-2.2431e-01,-1.1869e-01,1.4224e-02,-3.5286e-04,3.8224e-03,-9.6386e-02,-2.8857e-02,-8.8694e-02,6.7532e-02,-1.5201e-01,-2.9312e-02,2.1002e-01,4.4894e-02,1.7384e-01,2.4898e-01,1.0836e-01,1.4778e-01,3.8429e-02,7.8715e-02,-2.8244e-02,1.6451e-01,1.3498e-02,1.1234e-01,1.1395e-02,-1.3193e-01,-1.1593e-01,-1.0501e-02,-8.1196e-02,-9.4021e-02,-9.7489e-02,-8.0165e-02,-4.1069e-02,-3.3058e-03,-1.8107e-01,-1.9578e-01,-2.8244e-01,-1.3049e-01,-1.5030e-02,-4.1803e-02,-2.0373e-02,4.3023e-02,2.3825e-01,4.0335e-02,4.2900e-02,1.2056e-01,7.9415e-02,2.0678e-01
1.5192e-01,2.8301e-01,-2.8719e-01,4.8012e-03,5.2049e-02,-2.8988e-01,6.8740e-02,-2.0041e-01,9.0025e-02,-1.8212e-01,3.4133e-01,-8.7615e-02,-8.4357e-02,1.1364e-01,-1.2779e-01,1.4087e-01,4.8935e-02,-2.3923e-01,4.3939e-03,-1.0159e-01,7.3601e-02,1.4311e-01,7.8573e-02,1.1585e-02,-2.0563e-01,-9.7589e-03,-1.5099e-01,1.5204e-01,3.0878e-01,7.2346e-02,1.5156e-01,1.4355e-01,1.1421e-01,6.0652e-02,1.0858e-02,-2.5666e-02,-6.2855e-02,-1.1918e-01,-1.4525e-01,-1.0370e-01,-8.0207e-02,-1.0885e-01,-1.7025e-02,2.0511e-02,1.9428e-01,-6.4852e-02,-2.5582e-01,-2.6744e-01,-1.6964e-01,-1.2697e-01,8.3826e-02,-9.7969e-02,-1.5256e-01,-2.0949e-01,-5.6816e-02,-5.4645e-02,2.6311e-01,8.9157e-03,8.0287e-02,-5.1775e-02,5.7135e-03,-2.0097e-01,8.3451e-02,1.7573e-01,4.6567e-01,1.0938e-01,-6.8493e-02,-1.7325e-02,3.3515e-01,2.3929e-02,-8.6525e-03,-1.6235e-02,-1.9670e-02,1.2741e-01,1.3748e-01,-7.7739e-02,-1.3289e-01,-5.8595e-02,8.6455e-03,-4.5248e-02,-4.6810e-02,-4.3783e-02,-3.9253e-02,-2.3433e-02,7.9922e-02,2.1350e-02,8.5376e-02,-1.7959e-01,-1.5693e-01,-2.8119e-02,3.0151e-02,-2.3389e-01,-2.0465e-01,-1.2145e-01,-8.1563e-02,-5.2357e-02,-3.8035e-03,6.7398e-02,2.0195e-02,9.2675e-02
-1.1287e-01,-1.3728e-01,-1.0287e-01,1.1622e-01,8.1539e-03,-3.4507e-02,-2.1710e-01,2.1496e-01,7.9097e-02,-1.4125e-01,7.2442e-02,-1.3720e-01,-3.4746e-02,-6.2537e-02,2.8384e-02,7.6555e-02,1.0901e-01,3.8135e-02,-1.1530e-01,-5.1162e-02,-2.9075e-03,1.0287e-01,1.7489e-01,3.4196e-01,2.6430e-01,1.2024e-01,3.5939e-02,-1.6093e-02,-6.0862e-02,2.8835e-01,1.2673e-01,1.4370e-01,1.4815e-01,1.1066e-01,4.5177e-02,-2.6682e-04,-2.5066e-02,-1.5424e-01,-5.9444e-02,1.7991e-01,1.4824e-01,2.4510e-01,-3.4976e-02,2.9581e-02,-2.6113e-01,-2.0987e-01,-1.2881e-01,7.2390e-03,-6.5358e-02,-1.2635e-01,-1.2638e-02,-9.2717e-02,1.2103e-02,4.8265e-03,-7.7931e-02,-7.1538e-02,2.6974e-01,3.3519e-01,-1.3700e-01,-6.7806e-02,3.9088e-02,1.6137e-01,9.1262e-02,-1.5920e-01,-2.1065e-01,5.2283e-02,-4.8091e-02,-2.2482e-02,3.8522e-02,-1.3034e-01,-1.2250e-01,-8.6260e-02,1.7354e-01,3.7429e-02,-3.6865e-02,1.5004e-01,2.6792e-01,1.6506e-01,1.5402e-02,-1.4712e-02,-2.7313e-02,-3.7286e-02,-5.0617e-02,-8.4051e-02,-1.4747e-01,-5.9729e-02,-3.2101e-02,-7.5702e-03,-2.2685e-01,-2.3845e-01,-9.8294e-02,-1.6910e-01,-1.5351e-01,-1.3848e-01,-1.4294e-01,-1.8001e-01,-1.6751e-01,-4.9427e-02,8.8977e-02,-4.3127e-03
-2.1396e-01,-2.5336e-01,2.1173e-01,-8.6746e-02,-1.5751e-01,-8.3174e-03,1.3679e-01,9.3116e-02,-1.7326e-01,-2.7902e-01,-2.5810e-01,-1.2948e-01,2.5121e-01,-2.9945e-01,1.6276e-02,-4.9528e-02,2.0298e-01,4.2219e-02,1.2926e-01,4.6851e-02,3.5855e-02,-4.9000e-02,8.1256e-02,7.8136e-02,1.2242e-01,2.0999e-02,1.5808e-01,1.4927e-01,1.3980e-01,5.9631e-02,-4.6824e-02,1.1804e-01,1.4608e-01,1.3144e-01,6.3167e-02,-8.7428e-03,-5.6142e-02,3.9079e-02,4.4284e-02,1.4204e-01,1.0160e-01,-1.0794e-01,-6.0139e-02,-1.7958e-01,-1.0792e-01,-8.9368e-02,-1.2807e-01,-8.8387e-02,-1.4131e-02,1.3687e-01,-3.5466e-02,5.2601e-02,-4.3948e-02,-1.6346e-01,2.2858e-02,1.9758e-01,-9.7183e-02,-2.6706e-01,-1.3716e-01,-1.7713e-01,1.7616e-01,-1.7129e-02,1.7883e-01,1.7936e-02,-1.6901e-02,8.0910e-02,4.3970e-02,1.2009e-01,2.2806e-02,-3.9468e-03,1.5171e-01,1.8392e-01,2.3547e-01,4.2418e-02,-3.3785e-02,-2.3955e-02,1.3007e-01,4.9509e-02,1.2034e-01,1.2206e-01,6.6196e-02,4.3794e-02,2.3730e-01,-3.8685e-02,-9.1088e-02,-1.7109e-02,-2.4811e-02,-1.8200e-02,1.2367e-01,2.9401e-02,-2.0154e-01,-1.7032e-01,-1.4495e-01,6.0747e-02,-5.1011e-03,-6.6443e-02,-8.7325e-02,-1.6329e-01,1.3641e-01,-2.0270e-01
-1.6138e-01,-2.5365e-01,4.1682e-02,2.5630e-02,2.0035e-01,2.5556e-01,1.5365e-01,-2.7159e-02,-2.2225e-01,-1.5266e-01,3.8461e-02,3.3240e-01,4.7602e-02,-2.2762e-01,3.1097e-02,-2.8902e-02,-2.2608e-01,1.1283e-01,7.1438e-02,8.6519e-02,1.5197e-01,1.9627e-02,-2.4418e-01,5.6019e-03,6.9724e-02,-1.6719e-01,4.3888e-02,1.5369e-01,1.9466e-01,1.3604e-01,6.7236e-02,6.7189e-02,5.8189e-02,8.9727e-02,-1.1644e-02,2.6433e-02,2.2997e-01,2.0537e-01,1.0305e-01,-8.3815e-02,-1.1276e-01,-9.2612e-02,-1.3521e-01,-9.7372e-02,-6.2674e-02,-1.1415e-02,-2.5275e-02,1.9461e-02,4.2604e-02,-1.1483e-01,-8.5777e-02,-9.8140e-02,-9.7653e-02,6.6109e-02,3.0845e-02,-9.9038e-02,-4.4224e-01,-1.5339e-01,4.9471e-02,2.2590e-01,-3.1319e-02,-2.1648e-02,2.6572e-01,8.9927e-02,1.5422e-01,5.4047e-02,4.7027e-01,1.9178e-01,2.4166e-01,1.9864e-01,3.7596e-01,1.0903e-01,-1.3250e-01,-1.6688e-01,-7.5443e-02,-8.6899e-03,5.1594e-02,-1.3546e-02,2.3336e-02,6.9249e-02,-1.5589e-02,-2.9170e-02,-4.7565e-02,-1.2344e-01,-1.0245e-01,-1.0161e-01,-1.0297e-01,-6.7369e-02,-6.0187e-02,-5.5205e-02,-2.9307e-03,1.9070e-01,-7.1472e-02,-1.6847e-01,-1.5357e-01,-1.0027e-01,-4.0744e-02,7.1982e-02,-6.3012e-02,-6.3408e-02
